,LocationDesc,Data_Value_Alt_cluster,Cluster,Data_Value_Alt_state_avg
1720,Connecticut,13.0,0,377.7513426423201
1721,Connecticut,18.0,0,377.7513426423201
1722,Connecticut,30.0,0,377.7513426423201
1723,Connecticut,31.0,0,377.7513426423201
1724,Connecticut,12.0,0,377.7513426423201
1725,Connecticut,37.0,0,377.7513426423201
1726,Connecticut,39.0,0,377.7513426423201
1727,Connecticut,49.0,0,377.7513426423201
1728,Connecticut,103.0,0,377.7513426423201
1729,Connecticut,18.0,0,377.7513426423201
1730,Connecticut,48.0,0,377.7513426423201
1731,Connecticut,56.0,0,377.7513426423201
1732,Connecticut,78.0,0,377.7513426423201
1733,Connecticut,21.0,0,377.7513426423201
1734,Connecticut,27.0,0,377.7513426423201
1735,Connecticut,37.0,0,377.7513426423201
1736,Connecticut,48.0,0,377.7513426423201
1737,Connecticut,101.0,0,377.7513426423201
1738,Connecticut,38.0,0,377.7513426423201
1739,Connecticut,43.0,0,377.7513426423201
1740,Connecticut,54.0,0,377.7513426423201
1741,Connecticut,58.0,0,377.7513426423201
1742,Connecticut,640.0,3,377.7513426423201
1743,Connecticut,858.0,3,377.7513426423201
1744,Connecticut,1497.0,3,377.7513426423201
1745,Connecticut,640.0,3,377.7513426423201
1746,Connecticut,787.0,3,377.7513426423201
1747,Connecticut,1426.0,3,377.7513426423201
1748,Connecticut,30.0,0,377.7513426423201
1749,Connecticut,1.0,0,377.7513426423201
1750,Connecticut,31.0,0,377.7513426423201
1751,Connecticut,166.0,0,377.7513426423201
1752,Connecticut,299.0,0,377.7513426423201
1753,Connecticut,465.0,3,377.7513426423201
1754,Connecticut,166.0,0,377.7513426423201
1755,Connecticut,287.0,0,377.7513426423201
1756,Connecticut,453.0,3,377.7513426423201
1757,Connecticut,9.0,0,377.7513426423201
1758,Connecticut,1.0,0,377.7513426423201
1759,Connecticut,9.0,0,377.7513426423201
1760,Connecticut,474.0,3,377.7513426423201
1761,Connecticut,559.0,3,377.7513426423201
1762,Connecticut,1032.0,3,377.7513426423201
1763,Connecticut,474.0,3,377.7513426423201
1764,Connecticut,499.0,3,377.7513426423201
1765,Connecticut,973.0,3,377.7513426423201
1766,Connecticut,21.0,0,377.7513426423201
1767,Connecticut,1.0,0,377.7513426423201
1768,Connecticut,22.0,0,377.7513426423201
1769,Connecticut,20.0,0,377.7513426423201
1770,Connecticut,1.0,0,377.7513426423201
1771,Connecticut,21.0,0,377.7513426423201
1772,Connecticut,20.0,0,377.7513426423201
1773,Connecticut,1.0,0,377.7513426423201
1774,Connecticut,21.0,0,377.7513426423201
1775,Connecticut,181.0,0,377.7513426423201
1776,Connecticut,15.0,0,377.7513426423201
1777,Connecticut,196.0,0,377.7513426423201
1778,Connecticut,181.0,0,377.7513426423201
1779,Connecticut,14.0,0,377.7513426423201
1780,Connecticut,195.0,0,377.7513426423201
1781,Connecticut,182.0,0,377.7513426423201
1782,Connecticut,87.0,0,377.7513426423201
1783,Connecticut,268.0,0,377.7513426423201
1784,Connecticut,182.0,0,377.7513426423201
1785,Connecticut,81.0,0,377.7513426423201
1786,Connecticut,262.0,0,377.7513426423201
1787,Connecticut,191.0,0,377.7513426423201
1788,Connecticut,297.0,0,377.7513426423201
1789,Connecticut,489.0,3,377.7513426423201
1790,Connecticut,191.0,0,377.7513426423201
1791,Connecticut,275.0,0,377.7513426423201
1792,Connecticut,466.0,3,377.7513426423201
1793,Connecticut,66.0,0,377.7513426423201
1794,Connecticut,457.0,3,377.7513426423201
1795,Connecticut,523.0,3,377.7513426423201
1796,Connecticut,66.0,0,377.7513426423201
1797,Connecticut,417.0,0,377.7513426423201
1798,Connecticut,482.0,3,377.7513426423201
1799,Delaware,24.0,0,263.8856589147287
1800,Delaware,28.0,0,263.8856589147287
1801,Delaware,33.0,0,263.8856589147287
1802,Delaware,34.0,0,263.8856589147287
1803,Delaware,66.0,0,263.8856589147287
1804,Delaware,94.0,0,263.8856589147287
1805,Delaware,12.0,0,263.8856589147287
1806,Delaware,14.0,0,263.8856589147287
1807,Delaware,17.0,0,263.8856589147287
1808,Delaware,47.0,0,263.8856589147287
1809,Delaware,14.0,0,263.8856589147287
1810,Delaware,27.0,0,263.8856589147287
1811,Delaware,27.0,0,263.8856589147287
1812,Delaware,12.0,0,263.8856589147287
1813,Delaware,18.0,0,263.8856589147287
1814,Delaware,15.0,0,263.8856589147287
1815,Delaware,27.0,0,263.8856589147287
1816,Delaware,10.0,0,263.8856589147287
1817,Delaware,13.0,0,263.8856589147287
1818,Delaware,20.0,0,263.8856589147287
1819,Delaware,26.0,0,263.8856589147287
1820,Delaware,39.0,0,263.8856589147287
1821,Delaware,14.0,0,263.8856589147287
1822,Delaware,20.0,0,263.8856589147287
1823,Delaware,24.0,0,263.8856589147287
1824,Delaware,12.0,0,263.8856589147287
1825,Delaware,16.0,0,263.8856589147287
1826,Delaware,19.0,0,263.8856589147287
1827,Delaware,28.0,0,263.8856589147287
1828,Delaware,15.0,0,263.8856589147287
1829,Delaware,16.0,0,263.8856589147287
1830,Delaware,20.0,0,263.8856589147287
1831,Delaware,24.0,0,263.8856589147287
1832,Delaware,39.0,0,263.8856589147287
1833,Delaware,24.0,0,263.8856589147287
1834,Delaware,28.0,0,263.8856589147287
1835,Delaware,33.0,0,263.8856589147287
1836,Delaware,34.0,0,263.8856589147287
1837,Delaware,66.0,0,263.8856589147287
1838,Delaware,94.0,0,263.8856589147287
1839,Delaware,12.0,0,263.8856589147287
1840,Delaware,14.0,0,263.8856589147287
1841,Delaware,17.0,0,263.8856589147287
1842,Delaware,47.0,0,263.8856589147287
1843,Delaware,14.0,0,263.8856589147287
1844,Delaware,27.0,0,263.8856589147287
1845,Delaware,27.0,0,263.8856589147287
1846,Delaware,12.0,0,263.8856589147287
1847,Delaware,18.0,0,263.8856589147287
1848,Delaware,15.0,0,263.8856589147287
1849,Delaware,27.0,0,263.8856589147287
1850,Delaware,10.0,0,263.8856589147287
1851,Delaware,13.0,0,263.8856589147287
1852,Delaware,20.0,0,263.8856589147287
1853,Delaware,26.0,0,263.8856589147287
1854,Delaware,39.0,0,263.8856589147287
1855,Delaware,12.0,0,263.8856589147287
1856,Delaware,12.0,0,263.8856589147287
1857,Delaware,13.0,0,263.8856589147287
1858,Delaware,15.0,0,263.8856589147287
1859,Delaware,11.0,0,263.8856589147287
1860,Delaware,11.0,0,263.8856589147287
1861,Delaware,14.0,0,263.8856589147287
1862,Delaware,12.0,0,263.8856589147287
1863,Delaware,21.0,0,263.8856589147287
1864,Delaware,21.0,0,263.8856589147287
1865,Delaware,33.0,0,263.8856589147287
1866,Delaware,12.0,0,263.8856589147287
1867,Delaware,16.0,0,263.8856589147287
1868,Delaware,15.0,0,263.8856589147287
1869,Delaware,16.0,0,263.8856589147287
1870,Delaware,20.0,0,263.8856589147287
1871,Delaware,24.0,0,263.8856589147287
1872,Delaware,39.0,0,263.8856589147287
1873,West Virginia,345.0,0,396.54375
1874,Delaware,12.0,0,263.8856589147287
1875,Delaware,1.0,0,263.8856589147287
1876,Delaware,13.0,0,263.8856589147287
1877,Delaware,56.0,0,263.8856589147287
1878,Delaware,85.0,0,263.8856589147287
1879,Delaware,141.0,0,263.8856589147287
1880,Delaware,56.0,0,263.8856589147287
1881,Delaware,84.0,0,263.8856589147287
1882,Delaware,139.0,0,263.8856589147287
1883,Delaware,2.0,0,263.8856589147287
1884,Delaware,0.0,0,263.8856589147287
1885,Delaware,3.0,0,263.8856589147287
1886,Delaware,161.0,0,263.8856589147287
1887,Delaware,186.0,0,263.8856589147287
1888,Delaware,346.0,0,263.8856589147287
1889,Delaware,161.0,0,263.8856589147287
1890,Delaware,166.0,0,263.8856589147287
1891,Delaware,327.0,0,263.8856589147287
1892,Delaware,10.0,0,263.8856589147287
1893,Delaware,0.0,0,263.8856589147287
1894,Delaware,10.0,0,263.8856589147287
1895,Delaware,216.0,0,263.8856589147287
1896,Delaware,270.0,0,263.8856589147287
1897,Delaware,487.0,3,263.8856589147287
1898,Delaware,216.0,0,263.8856589147287
1899,Delaware,250.0,0,263.8856589147287
1900,Delaware,466.0,3,263.8856589147287
1901,Delaware,8.0,0,263.8856589147287
1902,Delaware,0.0,0,263.8856589147287
1903,Delaware,9.0,0,263.8856589147287
1904,Delaware,8.0,0,263.8856589147287
1905,Delaware,0.0,0,263.8856589147287
1906,Delaware,9.0,0,263.8856589147287
1907,Delaware,74.0,0,263.8856589147287
1908,Delaware,5.0,0,263.8856589147287
1909,Delaware,79.0,0,263.8856589147287
1910,Delaware,74.0,0,263.8856589147287
1911,Delaware,5.0,0,263.8856589147287
1912,Delaware,78.0,0,263.8856589147287
1913,Delaware,63.0,0,263.8856589147287
1914,Delaware,28.0,0,263.8856589147287
1915,Delaware,91.0,0,263.8856589147287
1916,Delaware,63.0,0,263.8856589147287
1917,Delaware,26.0,0,263.8856589147287
1918,Delaware,89.0,0,263.8856589147287
1919,Delaware,55.0,0,263.8856589147287
1920,Delaware,102.0,0,263.8856589147287
1921,Delaware,157.0,0,263.8856589147287
1922,Delaware,55.0,0,263.8856589147287
1923,Delaware,93.0,0,263.8856589147287
1924,Delaware,148.0,0,263.8856589147287
1925,Delaware,16.0,0,263.8856589147287
1926,Delaware,135.0,0,263.8856589147287
1927,Delaware,151.0,0,263.8856589147287
1928,Delaware,16.0,0,263.8856589147287
1929,Delaware,126.0,0,263.8856589147287
1930,Delaware,142.0,0,263.8856589147287
1931,District of Columbia,10.0,0,57.08256880733945
1932,District of Columbia,17.0,0,57.08256880733945
1933,District of Columbia,19.0,0,57.08256880733945
1934,District of Columbia,38.0,0,57.08256880733945
1935,District of Columbia,53.0,0,57.08256880733945
1936,District of Columbia,72.0,0,57.08256880733945
1937,District of Columbia,16.0,0,57.08256880733945
1938,District of Columbia,13.0,0,57.08256880733945
1939,District of Columbia,36.0,0,57.08256880733945
1940,District of Columbia,63.0,0,57.08256880733945
1941,District of Columbia,10.0,0,57.08256880733945
1942,District of Columbia,16.0,0,57.08256880733945
1943,District of Columbia,11.0,0,57.08256880733945
1944,District of Columbia,20.0,0,57.08256880733945
1945,District of Columbia,23.0,0,57.08256880733945
1946,District of Columbia,34.0,0,57.08256880733945
1947,District of Columbia,11.0,0,57.08256880733945
1948,West Virginia,60.0,0,396.54375
1949,District of Columbia,16.0,0,57.08256880733945
1950,District of Columbia,21.0,0,57.08256880733945
1951,District of Columbia,16.0,0,57.08256880733945
1952,District of Columbia,22.0,0,57.08256880733945
1953,District of Columbia,39.0,0,57.08256880733945
1954,District of Columbia,42.0,0,57.08256880733945
1955,District of Columbia,61.0,0,57.08256880733945
1956,District of Columbia,12.0,0,57.08256880733945
1957,District of Columbia,10.0,0,57.08256880733945
1958,District of Columbia,17.0,0,57.08256880733945
1959,District of Columbia,19.0,0,57.08256880733945
1960,District of Columbia,38.0,0,57.08256880733945
1961,District of Columbia,53.0,0,57.08256880733945
1962,District of Columbia,72.0,0,57.08256880733945
1963,District of Columbia,16.0,0,57.08256880733945
1964,District of Columbia,13.0,0,57.08256880733945
1965,District of Columbia,36.0,0,57.08256880733945
1966,District of Columbia,63.0,0,57.08256880733945
1967,District of Columbia,10.0,0,57.08256880733945
1968,District of Columbia,16.0,0,57.08256880733945
1969,District of Columbia,11.0,0,57.08256880733945
1970,District of Columbia,20.0,0,57.08256880733945
1971,District of Columbia,23.0,0,57.08256880733945
1972,District of Columbia,34.0,0,57.08256880733945
1973,District of Columbia,11.0,0,57.08256880733945
1974,District of Columbia,11.0,0,57.08256880733945
1975,District of Columbia,12.0,0,57.08256880733945
1976,District of Columbia,12.0,0,57.08256880733945
1977,District of Columbia,18.0,0,57.08256880733945
1978,District of Columbia,29.0,0,57.08256880733945
1979,District of Columbia,36.0,0,57.08256880733945
1980,District of Columbia,43.0,0,57.08256880733945
1981,District of Columbia,65.0,0,57.08256880733945
1982,District of Columbia,10.0,0,57.08256880733945
1983,District of Columbia,12.0,0,57.08256880733945
1984,District of Columbia,184.0,0,57.08256880733945
1985,District of Columbia,220.0,0,57.08256880733945
1986,District of Columbia,403.0,0,57.08256880733945
1987,District of Columbia,184.0,0,57.08256880733945
1988,District of Columbia,209.0,0,57.08256880733945
1989,District of Columbia,392.0,0,57.08256880733945
1990,District of Columbia,12.0,0,57.08256880733945
1991,District of Columbia,0.0,0,57.08256880733945
1992,District of Columbia,13.0,0,57.08256880733945
1993,District of Columbia,38.0,0,57.08256880733945
1994,District of Columbia,82.0,0,57.08256880733945
1995,District of Columbia,119.0,0,57.08256880733945
1996,District of Columbia,38.0,0,57.08256880733945
1997,District of Columbia,89.0,0,57.08256880733945
1998,District of Columbia,127.0,0,57.08256880733945
1999,District of Columbia,2.0,0,57.08256880733945
2000,District of Columbia,0.0,0,57.08256880733945
2001,District of Columbia,2.0,0,57.08256880733945
2002,District of Columbia,146.0,0,57.08256880733945
2003,District of Columbia,138.0,0,57.08256880733945
2004,District of Columbia,284.0,0,57.08256880733945
2005,District of Columbia,146.0,0,57.08256880733945
2006,District of Columbia,119.0,0,57.08256880733945
2007,District of Columbia,265.0,0,57.08256880733945
2008,District of Columbia,10.0,0,57.08256880733945
2009,District of Columbia,0.0,0,57.08256880733945
2010,District of Columbia,11.0,0,57.08256880733945
2011,District of Columbia,8.0,0,57.08256880733945
2012,District of Columbia,0.0,0,57.08256880733945
2013,District of Columbia,9.0,0,57.08256880733945
2014,District of Columbia,8.0,0,57.08256880733945
2015,District of Columbia,0.0,0,57.08256880733945
2016,District of Columbia,9.0,0,57.08256880733945
2017,District of Columbia,56.0,0,57.08256880733945
2018,District of Columbia,5.0,0,57.08256880733945
2019,District of Columbia,61.0,0,57.08256880733945
2020,District of Columbia,56.0,0,57.08256880733945
2021,District of Columbia,4.0,0,57.08256880733945
2022,District of Columbia,61.0,0,57.08256880733945
2023,District of Columbia,44.0,0,57.08256880733945
2024,District of Columbia,21.0,0,57.08256880733945
2025,District of Columbia,65.0,0,57.08256880733945
2026,District of Columbia,44.0,0,57.08256880733945
2027,District of Columbia,20.0,0,57.08256880733945
2028,District of Columbia,63.0,0,57.08256880733945
2029,District of Columbia,57.0,0,57.08256880733945
2030,District of Columbia,82.0,0,57.08256880733945
2031,District of Columbia,139.0,0,57.08256880733945
2032,District of Columbia,57.0,0,57.08256880733945
2033,District of Columbia,76.0,0,57.08256880733945
2034,District of Columbia,133.0,0,57.08256880733945
2035,District of Columbia,18.0,0,57.08256880733945
2036,District of Columbia,111.0,0,57.08256880733945
2037,District of Columbia,129.0,0,57.08256880733945
2038,District of Columbia,18.0,0,57.08256880733945
2039,District of Columbia,108.0,0,57.08256880733945
2040,District of Columbia,126.0,0,57.08256880733945
2041,Florida,117.0,0,3951.112986172404
2042,Florida,12.0,0,3951.112986172404
2043,Florida,32.0,0,3951.112986172404
2044,Florida,37.0,0,3951.112986172404
2045,Florida,51.0,0,3951.112986172404
2046,Florida,85.0,0,3951.112986172404
2047,Florida,10.0,0,3951.112986172404
2048,Florida,1231.0,3,3951.112986172404
2049,Florida,24.0,0,3951.112986172404
2050,Florida,329.0,0,3951.112986172404
2051,Florida,389.0,0,3951.112986172404
2052,Florida,394.0,0,3951.112986172404
2053,Florida,447.0,3,3951.112986172404
2054,Florida,51.0,0,3951.112986172404
2055,Florida,842.0,3,3951.112986172404
2056,Florida,106.0,0,3951.112986172404
2057,Florida,1060.0,3,3951.112986172404
2058,Florida,247.0,0,3951.112986172404
2059,Florida,258.0,0,3951.112986172404
2060,Florida,263.0,0,3951.112986172404
2061,Florida,28.0,0,3951.112986172404
2062,Florida,370.0,0,3951.112986172404
2063,Florida,62.0,0,3951.112986172404
2064,Florida,63.0,0,3951.112986172404
2065,Florida,813.0,3,3951.112986172404
2066,Florida,90.0,0,3951.112986172404
2067,Florida,10.0,0,3951.112986172404
2068,Florida,14.0,0,3951.112986172404
2069,Florida,15.0,0,3951.112986172404
2070,Florida,24.0,0,3951.112986172404
2071,Florida,118.0,0,3951.112986172404
2072,Florida,21.0,0,3951.112986172404
2073,Florida,27.0,0,3951.112986172404
2074,Florida,32.0,0,3951.112986172404
2075,Florida,37.0,0,3951.112986172404
2076,Florida,90.0,0,3951.112986172404
2077,Florida,105.0,0,3951.112986172404
2078,Florida,154.0,0,3951.112986172404
2079,Florida,19.0,0,3951.112986172404
2080,Florida,47.0,0,3951.112986172404
2081,Florida,48.0,0,3951.112986172404
2082,Florida,79.0,0,3951.112986172404
2083,Florida,15.0,0,3951.112986172404
2084,Florida,20.0,0,3951.112986172404
2085,Florida,22.0,0,3951.112986172404
2086,Florida,26.0,0,3951.112986172404
2087,Florida,46.0,0,3951.112986172404
2088,Florida,121.0,0,3951.112986172404
2089,Florida,135.0,0,3951.112986172404
2090,Florida,263.0,0,3951.112986172404
2091,Florida,41.0,0,3951.112986172404
2092,Florida,457.0,3,3951.112986172404
2093,Florida,53.0,0,3951.112986172404
2094,Florida,579.0,3,3951.112986172404
2095,Florida,72.0,0,3951.112986172404
2096,Florida,87.0,0,3951.112986172404
2097,Florida,12.0,0,3951.112986172404
2098,Florida,12.0,0,3951.112986172404
2099,Florida,146.0,0,3951.112986172404
2100,Florida,174.0,0,3951.112986172404
2101,Florida,182.0,0,3951.112986172404
2102,Florida,208.0,0,3951.112986172404
2103,Florida,237.0,0,3951.112986172404
2104,Florida,25.0,0,3951.112986172404
2105,Florida,34.0,0,3951.112986172404
2106,Florida,609.0,3,3951.112986172404
2107,Florida,791.0,3,3951.112986172404
2108,Florida,100.0,0,3951.112986172404
2109,Florida,145.0,0,3951.112986172404
2110,Florida,191.0,0,3951.112986172404
2111,Florida,28.0,0,3951.112986172404
2112,Florida,46.0,0,3951.112986172404
2113,Florida,56.0,0,3951.112986172404
2114,Florida,16.0,0,3951.112986172404
2115,Florida,17.0,0,3951.112986172404
2116,Florida,42.0,0,3951.112986172404
2117,Florida,110.0,0,3951.112986172404
2118,Florida,128.0,0,3951.112986172404
2119,Florida,280.0,0,3951.112986172404
2120,Florida,367.0,0,3951.112986172404
2121,Florida,495.0,3,3951.112986172404
2122,Florida,88.0,0,3951.112986172404
2123,Florida,10.0,0,3951.112986172404
2124,Florida,24.0,0,3951.112986172404
2125,Florida,1165.0,3,3951.112986172404
2126,Florida,1712.0,1,3951.112986172404
2127,Florida,264.0,0,3951.112986172404
2128,Florida,490.0,3,3951.112986172404
2129,Florida,547.0,3,3951.112986172404
2130,Florida,922.0,3,3951.112986172404
2131,Florida,14.0,0,3951.112986172404
2132,Florida,20.0,0,3951.112986172404
2133,Florida,31.0,0,3951.112986172404
2134,Florida,43.0,0,3951.112986172404
2135,Florida,57.0,0,3951.112986172404
2136,Florida,16.0,0,3951.112986172404
2137,Florida,11.0,0,3951.112986172404
2138,Florida,131.0,0,3951.112986172404
2139,Florida,131.0,0,3951.112986172404
2140,Florida,37.0,0,3951.112986172404
2141,Florida,82.0,0,3951.112986172404
2142,Florida,124.0,0,3951.112986172404
2143,Florida,159.0,0,3951.112986172404
2144,Florida,180.0,0,3951.112986172404
2145,Florida,21.0,0,3951.112986172404
2146,Florida,45.0,0,3951.112986172404
2147,Florida,16.0,0,3951.112986172404
2148,Florida,22.0,0,3951.112986172404
2149,Florida,56.0,0,3951.112986172404
2150,Florida,65.0,0,3951.112986172404
2151,Florida,81.0,0,3951.112986172404
2152,Florida,17.0,0,3951.112986172404
2153,Florida,32.0,0,3951.112986172404
2154,Florida,50.0,0,3951.112986172404
2155,Florida,105.0,0,3951.112986172404
2156,Florida,19.0,0,3951.112986172404
2157,Florida,197.0,0,3951.112986172404
2158,Florida,291.0,0,3951.112986172404
2159,Florida,310.0,0,3951.112986172404
2160,Florida,108.0,0,3951.112986172404
2161,Florida,155.0,0,3951.112986172404
2162,Florida,176.0,0,3951.112986172404
2163,Florida,21.0,0,3951.112986172404
2164,Florida,62.0,0,3951.112986172404
2165,Florida,11.0,0,3951.112986172404
2166,Florida,12.0,0,3951.112986172404
2167,Florida,36.0,0,3951.112986172404
2168,Florida,37.0,0,3951.112986172404
2169,Florida,48.0,0,3951.112986172404
2170,Florida,34.0,0,3951.112986172404
2171,Florida,37.0,0,3951.112986172404
2172,Florida,37.0,0,3951.112986172404
2173,Florida,11.0,0,3951.112986172404
2174,Florida,19.0,0,3951.112986172404
2175,Florida,41.0,0,3951.112986172404
2176,Florida,57.0,0,3951.112986172404
2177,Florida,60.0,0,3951.112986172404
2178,Florida,105.0,0,3951.112986172404
2179,Florida,163.0,0,3951.112986172404
2180,Florida,17.0,0,3951.112986172404
2181,Florida,522.0,3,3951.112986172404
2182,Florida,562.0,3,3951.112986172404
2183,Florida,686.0,3,3951.112986172404
2184,Florida,145.0,0,3951.112986172404
2185,Florida,361.0,0,3951.112986172404
2186,Florida,41.0,0,3951.112986172404
2187,Florida,483.0,3,3951.112986172404
2188,Florida,652.0,3,3951.112986172404
2189,Florida,844.0,3,3951.112986172404
2190,Florida,11.0,0,3951.112986172404
2191,Florida,123.0,0,3951.112986172404
2192,Florida,171.0,0,3951.112986172404
2193,Florida,34.0,0,3951.112986172404
2194,Florida,81.0,0,3951.112986172404
2195,Florida,90.0,0,3951.112986172404
2196,Florida,117.0,0,3951.112986172404
2197,Florida,14.0,0,3951.112986172404
2198,Florida,158.0,0,3951.112986172404
2199,Florida,258.0,0,3951.112986172404
2200,Florida,275.0,0,3951.112986172404
2201,Florida,11.0,0,3951.112986172404
2202,Florida,297.0,0,3951.112986172404
2203,Florida,330.0,0,3951.112986172404
2204,Florida,417.0,0,3951.112986172404
2205,Florida,459.0,3,3951.112986172404
2206,Florida,66.0,0,3951.112986172404
2207,Florida,789.0,3,3951.112986172404
2208,Florida,12.0,0,3951.112986172404
2209,Florida,16.0,0,3951.112986172404
2210,Florida,25.0,0,3951.112986172404
2211,Florida,117.0,0,3951.112986172404
2212,Florida,12.0,0,3951.112986172404
2213,Florida,32.0,0,3951.112986172404
2214,Florida,37.0,0,3951.112986172404
2215,Florida,51.0,0,3951.112986172404
2216,Florida,85.0,0,3951.112986172404
2217,Florida,10.0,0,3951.112986172404
2218,Florida,1231.0,3,3951.112986172404
2219,Florida,329.0,0,3951.112986172404
2220,Florida,389.0,0,3951.112986172404
2221,Florida,394.0,0,3951.112986172404
2222,Florida,447.0,3,3951.112986172404
2223,Florida,51.0,0,3951.112986172404
2224,Florida,842.0,3,3951.112986172404
2225,Florida,106.0,0,3951.112986172404
2226,Florida,1060.0,3,3951.112986172404
2227,Florida,247.0,0,3951.112986172404
2228,Florida,258.0,0,3951.112986172404
2229,Florida,263.0,0,3951.112986172404
2230,Florida,370.0,0,3951.112986172404
2231,Florida,63.0,0,3951.112986172404
2232,Florida,813.0,3,3951.112986172404
2233,Florida,10.0,0,3951.112986172404
2234,Florida,14.0,0,3951.112986172404
2235,Florida,15.0,0,3951.112986172404
2236,Florida,24.0,0,3951.112986172404
2237,Florida,118.0,0,3951.112986172404
2238,Florida,21.0,0,3951.112986172404
2239,Florida,27.0,0,3951.112986172404
2240,Florida,32.0,0,3951.112986172404
2241,Florida,37.0,0,3951.112986172404
2242,Florida,90.0,0,3951.112986172404
2243,Florida,105.0,0,3951.112986172404
2244,Florida,154.0,0,3951.112986172404
2245,Florida,19.0,0,3951.112986172404
2246,Florida,47.0,0,3951.112986172404
2247,Florida,48.0,0,3951.112986172404
2248,Florida,79.0,0,3951.112986172404
2249,Florida,15.0,0,3951.112986172404
2250,Florida,20.0,0,3951.112986172404
2251,Florida,22.0,0,3951.112986172404
2252,Florida,26.0,0,3951.112986172404
2253,Florida,46.0,0,3951.112986172404
2254,Florida,121.0,0,3951.112986172404
2255,Florida,135.0,0,3951.112986172404
2256,Florida,263.0,0,3951.112986172404
2257,Florida,41.0,0,3951.112986172404
2258,Florida,457.0,3,3951.112986172404
2259,Florida,53.0,0,3951.112986172404
2260,Florida,579.0,3,3951.112986172404
2261,Florida,87.0,0,3951.112986172404
2262,Florida,12.0,0,3951.112986172404
2263,Florida,12.0,0,3951.112986172404
2264,Florida,146.0,0,3951.112986172404
2265,Florida,174.0,0,3951.112986172404
2266,Florida,182.0,0,3951.112986172404
2267,Florida,208.0,0,3951.112986172404
2268,Florida,237.0,0,3951.112986172404
2269,Florida,25.0,0,3951.112986172404
2270,Florida,609.0,3,3951.112986172404
2271,Florida,791.0,3,3951.112986172404
2272,Florida,100.0,0,3951.112986172404
2273,Florida,145.0,0,3951.112986172404
2274,Florida,191.0,0,3951.112986172404
2275,Florida,28.0,0,3951.112986172404
2276,Florida,46.0,0,3951.112986172404
2277,Florida,56.0,0,3951.112986172404
2278,Florida,16.0,0,3951.112986172404
2279,Florida,17.0,0,3951.112986172404
2280,Florida,42.0,0,3951.112986172404
2281,Florida,110.0,0,3951.112986172404
2282,Florida,128.0,0,3951.112986172404
2283,Florida,280.0,0,3951.112986172404
2284,Florida,367.0,0,3951.112986172404
2285,Florida,495.0,3,3951.112986172404
2286,Florida,88.0,0,3951.112986172404
2287,Florida,10.0,0,3951.112986172404
2288,Florida,24.0,0,3951.112986172404
2289,Florida,1165.0,3,3951.112986172404
2290,Florida,1712.0,1,3951.112986172404
2291,Florida,264.0,0,3951.112986172404
2292,Florida,490.0,3,3951.112986172404
2293,Florida,547.0,3,3951.112986172404
2294,Florida,922.0,3,3951.112986172404
2295,Florida,14.0,0,3951.112986172404
2296,Florida,20.0,0,3951.112986172404
2297,Florida,31.0,0,3951.112986172404
2298,Florida,43.0,0,3951.112986172404
2299,Florida,57.0,0,3951.112986172404
2300,Florida,16.0,0,3951.112986172404
2301,Florida,144.0,0,3951.112986172404
2302,Florida,19.0,0,3951.112986172404
2303,Florida,230.0,0,3951.112986172404
2304,Florida,230.0,0,3951.112986172404
2305,Florida,64.0,0,3951.112986172404
2306,Florida,16.0,0,3951.112986172404
2307,Florida,210.0,0,3951.112986172404
2308,Florida,267.0,0,3951.112986172404
2309,Florida,304.0,0,3951.112986172404
2310,Florida,37.0,0,3951.112986172404
2311,Florida,76.0,0,3951.112986172404
2312,Florida,106.0,0,3951.112986172404
2313,Florida,120.0,0,3951.112986172404
2314,Florida,152.0,0,3951.112986172404
2315,Florida,32.0,0,3951.112986172404
2316,Florida,41.0,0,3951.112986172404
2317,Florida,28.0,0,3951.112986172404
2318,Florida,52.0,0,3951.112986172404
2319,Florida,83.0,0,3951.112986172404
2320,Florida,113.0,0,3951.112986172404
2321,Florida,21.0,0,3951.112986172404
2322,Florida,212.0,0,3951.112986172404
2323,Florida,313.0,0,3951.112986172404
2324,Florida,334.0,0,3951.112986172404
2325,Florida,165.0,0,3951.112986172404
2326,Florida,232.0,0,3951.112986172404
2327,Florida,269.0,0,3951.112986172404
2328,Florida,36.0,0,3951.112986172404
2329,Florida,94.0,0,3951.112986172404
2330,Florida,11.0,0,3951.112986172404
2331,Florida,12.0,0,3951.112986172404
2332,Florida,36.0,0,3951.112986172404
2333,Florida,37.0,0,3951.112986172404
2334,Florida,48.0,0,3951.112986172404
2335,Florida,60.0,0,3951.112986172404
2336,Florida,66.0,0,3951.112986172404
2337,Florida,66.0,0,3951.112986172404
2338,Florida,11.0,0,3951.112986172404
2339,Florida,104.0,0,3951.112986172404
2340,Florida,34.0,0,3951.112986172404
2341,Florida,70.0,0,3951.112986172404
2342,Florida,98.0,0,3951.112986172404
2343,Florida,306.0,0,3951.112986172404
2344,Florida,325.0,0,3951.112986172404
2345,Florida,397.0,0,3951.112986172404
2346,Florida,61.0,0,3951.112986172404
2347,Florida,91.0,0,3951.112986172404
2348,Florida,185.0,0,3951.112986172404
2349,Florida,349.0,0,3951.112986172404
2350,Florida,53.0,0,3951.112986172404
2351,Florida,590.0,3,3951.112986172404
2352,Florida,693.0,3,3951.112986172404
2353,Florida,939.0,3,3951.112986172404
